time_s,vtk_index,droplet_in_frame,x_min_um,x_max_um,x_centroid_um,L_um,w_um,V_nL,n_cells,V1_nL,c1,V2_nL,c2,V3_nL,c3,dye_closure_err,dye_outside_frac,dye_dry_frac,core_bias_strict,asym_strict
1.62471,162990,0,5260.000005364418,6419.999990612268,5843.285356437552,1159.9999852478504,760.000002628658,216.85196451231388,7200,75.18041518501231,0.34669003508494023,70.17419374978066,0.3236041412287775,71.49735557752089,0.32970582368628226,1.3310952507244574e-10,0.06225750492663624,0.0014659348064462259,0.0023081864108795425,0.020994751763917907
1.62971,163490,0,5420.000059530139,6580.000044777989,6001.715055524473,1159.9999852478504,760.000002628658,216.8361652539098,7200,75.0604003452208,0.34616181418504116,70.04006786622077,0.32300916124487616,71.7356970424682,0.33082902457008256,8.383188791214616e-11,0.06210985001236465,0.001429403038675079,0.005606530298952639,0.020379151699979725
1.68471,168990,0,3380.000009201467,4500.000039115548,3937.3915026549525,1120.000029914081,720.000003639143,194.9420125224891,7000,57.31968765901681,0.2940345537491783,74.03294463092608,0.37976905887531764,63.58938023254622,0.32619638737550405,1.8919588078870863e-10,0.06144887436215608,0.0013307395471256675,0.04801223277558003,-0.0910784166979629
1.68971,169490,0,3580.0000187009573,4659.999860450625,4106.432430167456,1079.9998417496681,720.000003639143,194.59542559948343,6400,57.42764156199214,0.29511300887508934,73.91691123434386,0.3798491717193792,63.25087280314742,0.32503781940553145,2.047155423974913e-10,0.06062952323212711,0.0013069681477728982,0.04181946838934736,-0.08739475146315018
1.69471,169990,0,3739.9999564513564,4820.00014744699,4270.625774373435,1080.0001909956336,720.000003639143,194.19093760174928,6800,57.21795024916285,0.29464789117248397,74.02069560352172,0.38117481957538546,62.95229174906471,0.3241772892521305,9.41105220928348e-10,0.06308200457983873,0.0015469784253373208,0.05211719872850423,-0.08172187206778808
1.69971,170490,0,3900.0000106170774,4979.999968782067,4437.221866650566,1079.99995816499,720.000003639143,192.9627453186355,6800,57.08870032530658,0.29585348317384874,73.64834737941626,0.3816713286173568,62.225697613912644,0.3224751882087944,2.1602611120580258e-10,0.06890533971268911,0.0015713517945772628,0.05120434486397113,-0.05875829425466894
1.70471,170990,0,4100.000020116568,5140.000022947788,4601.872618644008,1040.0000028312206,760.000002628658,192.9530688482341,6600,57.715874953463384,0.2991187198937966,73.5524614993198,0.3811935303147316,61.684732395450915,0.3196877497914719,1.2657774764895574e-09,0.06858818807305321,0.0014863413398892107,0.06037100308450111,-0.037557443968046444
1.70971,171490,0,4220.000002533197,5300.000077113509,4763.440846753472,1080.0000745803118,760.000002628658,192.9957601818284,6800,57.944936073203884,0.30023942504546125,73.73382265553272,0.38204892473319296,61.317001453091784,0.3177116502213457,2.1800786465894695e-10,0.06864156384620793,0.0015827707871153935,0.07457628931096749,-0.02282923002058168
1.71471,171990,0,4380.000056698918,5459.9998984485865,4924.343378678642,1079.9998417496681,760.000002628658,193.19226260244696,6800,58.102774474019384,0.3007510429834546,74.15333640853557,0.3838318129806734,60.93615171989201,0.31541714403587195,4.220524148686251e-10,0.06722977750365967,0.0015215843276325351,0.08689772596629897,-0.011166134800308702
1.71971,172490,0,4579.999949783087,5619.999952614307,5086.555064876325,1040.0000028312206,760.000002628658,193.05347253109582,6600,58.23597965207445,0.3016572501315363,74.28346835415044,0.3847818295119521,60.53402452487094,0.31356092035651156,2.7948416571883246e-10,0.06721699404000937,0.0014512972677504538,0.094813563819995,0.00880921428872622
1.72471,172990,0,4780.000075697899,5820.0000785291195,5249.585073551693,1040.0000028312206,760.000002628658,193.31109284584062,6400,58.54367076415634,0.30284692876286734,74.46175431577332,0.3851913163366893,60.30566776591097,0.31196175490044326,5.06434787275786e-10,0.0654053664828061,0.0014855388589227274,0.09885146681995749,0.02326775573443951
