time_s,vtk_index,droplet_in_frame,x_min_um,x_max_um,x_centroid_um,L_um,w_um,V_nL,n_cells,V1_nL,c1,V2_nL,c2,V3_nL,c3,dye_closure_err,dye_outside_frac,dye_dry_frac,core_bias_strict,asym_strict
0.875,87519,0,3939.9999659508467,5499.999970197678,4829.291010866371,1560.000004246831,640.0000202120282,616.5120472067505,920,170.2852335118644,0.27620747118143235,224.94444988677586,0.3648662680736547,221.2823638081102,0.35892626074491296,3.5687282273615085e-10,0.05789077492846115,0.0006200836339813167,0.05757092183965157,-0.11780498983893817
0.8775,87769,0,4059.9999483674765,5579.999880865216,4913.683825032601,1519.9999324977398,680.000004649628,619.9877962820224,900,172.7960949606886,0.2787088649114094,226.26791767005207,0.3649554378762747,220.92378365128167,0.35633569721231584,1.3069655916700711e-09,0.04867673334949327,0.000705958255104272,0.03920469063318538,-0.10964148331014023
0.88,88019,0,4140.000091865659,5619.999952614307,4989.626867060298,1479.9998607486486,680.000004649628,618.8833393098923,880,173.62440545307533,0.2805446429478637,224.9955384284745,0.36355080858916594,220.2633954283425,0.35590454846297037,4.452554166857958e-10,0.049864682737965,0.0006711805534656496,0.04160048982157133,-0.10291261140524127
0.8825,88269,0,4299.999913200736,5699.999863281846,5064.641088480895,1399.99995008111,680.000004649628,618.1094698460543,820,174.73275152975177,0.2826890058378665,223.3032069414111,0.3612680566065859,220.0735113748913,0.35604293755554756,1.3368854266699733e-09,0.05066974428502352,0.0006539647121768737,0.031721481304633536,-0.10059086005239631
0.885,88519,0,4459.999967366457,5780.000006780028,5138.980131895788,1320.0000394135714,680.0000192015432,618.0972197323695,800,174.32709001680055,0.28203830150260606,224.1947068747144,0.362717546232919,219.5754228408544,0.35524415226447487,6.590371369159122e-10,0.05132327591108267,0.0006879913787952595,0.0313012988053426,-0.09864316762274306
0.8875,88769,0,4620.000021532178,5860.000150278211,5211.198940354615,1240.0001287460327,680.0000192015432,621.6368081934197,760,176.0199507953504,0.28315561188677635,226.4389789578474,0.36426250179090397,219.177878440222,0.35258188632231974,1.4476947578505188e-09,0.04577259448963749,0.0006285182349291189,0.029409939143450248,-0.09218539314029212
0.89,89019,0,4699.999932199717,5899.999989196658,5283.03280704055,1200.0000569969416,680.0000192015432,618.376074748054,740,176.04590914925706,0.28469068636102024,224.76457085382077,0.3634755289415053,217.5655947449762,0.35183378469747445,5.158499685301068e-10,0.050547715138085376,0.0005605449092207702,0.02959630822623327,-0.09330266823797423
0.8925,89269,0,4740.000003948808,5980.00013269484,5354.572795779727,1240.0001287460327,680.0000192015432,621.6765411370185,760,177.41657941865887,0.28538406659863974,226.70149137345413,0.36466148611435023,217.5584703449055,0.34995444728701014,1.2588054700012737e-09,0.045716102532786226,0.0006705856869364965,0.036243414264419904,-0.08864846042332974
0.895,89519,0,4820.00014744699,6060.000043362379,5426.101170394239,1239.999895915389,680.0000192015432,618.9768856749471,740,176.02694429099736,0.2843837118393418,226.35263811433336,0.36568835339871064,216.59730326961636,0.3499279347619476,7.47951711118951e-10,0.049866891640253305,0.0006210426068867246,0.04484013952880339,-0.0854039446145341
0.8975,89769,0,4900.000058114529,6139.999954029918,5498.063629803295,1239.999895915389,680.0000192015432,617.1808603223851,760,176.1127349267986,0.28535028587050787,225.3797827831158,0.3651762348323446,215.6883426124707,0.34947347929714745,7.402489206270097e-10,0.052959299348395154,0.0006554635732294757,0.04206838925655282,-0.07908574470396085
