time_s,vtk_index,droplet_in_frame,x_min_um,x_max_um,x_centroid_um,L_um,w_um,V_nL,n_cells,V1_nL,c1,V2_nL,c2,V3_nL,c3,dye_closure_err,dye_outside_frac,dye_dry_frac,core_bias_strict,asym_strict
1.2,120019,0,4659.999860450625,5780.000006780028,5227.0141917846795,1120.000146329403,680.0000192015432,503.45031561891494,700,195.55178120273163,0.38842319715765933,144.32207664108782,0.2866659770858738,163.57645777509546,0.32491082575646674,7.064967450672991e-10,0.08288300257849306,0.0006086005961050571,-0.07701249682158956,0.012123282248490519
1.2025,120269,0,4740.000003948808,5860.000150278211,5299.99451590554,1120.000146329403,680.0000192015432,507.56245763064436,700,197.89086566200547,0.38988475740656847,145.63685403101516,0.2869338577775502,164.0347379376237,0.32318138481588127,1.955992728719279e-09,0.0765568766426162,0.0005155654026181273,-0.08052490205149082,0.014992953954615973
1.205,120519,0,4820.00014744699,5940.000060945749,5373.752627761124,1119.9999134987593,680.0000192015432,507.2556779627113,680,198.30331746877494,0.3909336574904783,145.06553795126158,0.28598110233854385,163.88682254267474,0.3230852401709778,2.4761081003153443e-09,0.07676769909925765,0.0003898210632954973,-0.08441115570807389,0.019884486510038157
1.2075,120769,0,4900.000058114529,6019.999971613288,5445.359732901019,1119.9999134987593,680.0000192015432,505.5476920347839,700,197.21377429144502,0.39009924760545805,144.75158084371128,0.28632626184307003,163.58233689962765,0.32357449055147197,2.7595997407962837e-09,0.08188607023742946,0.0004990582393235345,-0.08547872763181147,0.019866861425235804
1.21,121019,0,4979.999968782067,6060.000043362379,5515.500578553929,1080.0000745803118,680.0000192015432,504.82135355078606,680,197.91175507934946,0.3920431528644502,143.95981814232303,0.2851698271670681,162.9497803291135,0.32278701996848164,2.5312253610722955e-09,0.08045723398786753,0.00025840425439086065,-0.08375484895932161,0.020220708136994947
1.2125,121269,0,5060.00011228025,6139.999954029918,5588.607765332111,1079.9998417496681,680.0000192015432,503.9561366269866,680,196.83653355598528,0.39058267029631955,144.2655345831001,0.28626605392421517,162.8540684879013,0.3231512757794654,1.7389553605633358e-09,0.08254841436429043,0.0002744989080415021,-0.08536229433116227,0.020092232299019297
1.215,121519,0,5099.999951198697,6220.0000975281,5660.625446267053,1120.000146329403,680.0000192015432,508.43601647938596,700,199.3992351919763,0.3921815700089389,145.46967794373538,0.28611206371850983,163.56710334367423,0.3217063662725512,2.5347275477504075e-09,0.07645019887119726,0.00036476842909139047,-0.08342478266829939,0.020653818195803086
1.2175,121769,0,5180.000094696879,6300.000008195639,5733.918126799862,1119.9999134987593,680.0000192015432,506.76891327277195,700,199.58193456243202,0.39383223661749284,144.19417472044003,0.28453634574626424,162.99280398989987,0.3216314176362429,1.1509405052142812e-09,0.07950817585584101,0.0002759952152224758,-0.08472255643088167,0.02254435069664823
1.22,122019,0,5260.000005364418,6379.999918863177,5806.861949180538,1119.9999134987593,680.0000192015432,504.4302486757806,700,198.41450073019516,0.3933437799399791,143.76319879771845,0.285001145698781,162.25254914786703,0.3216550743612401,8.536028104938097e-10,0.08360544260337348,0.00026851104945333794,-0.08333776845601898,0.023595414550698135
1.2225,122269,0,5339.999916031957,6419.999990612268,5878.01194672565,1080.0000745803118,680.0000192015432,504.921107522477,680,198.97807778791386,0.39407755949092743,143.69494527918917,0.2845889053524911,162.2480844553739,0.3213335351565815,2.0683917725806856e-09,0.0801875295825387,0.0001901464789844098,-0.08291636179893974,0.025512837604877103
